"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2018-19","Griffin-Spalding County","Griffin-Spalding County- All Schools","Teachers","Total",842.7,410.1,49
"2018-19","Griffin-Spalding County","Jackson Road Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Griffin-Spalding County","Jackson Road Elementary School","Teachers","Total",34.6,17.6,51
"2018-19","Griffin-Spalding County","Jordan Hill Road Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Griffin-Spalding County","Jordan Hill Road Elementary School","Teachers","Total",37.1,20.1,54
"2018-19","Griffin-Spalding County","Kennedy Road Middle School","Leaders","Not Applicable",3.5,2.5,71
"2018-19","Griffin-Spalding County","Kennedy Road Middle School","Teachers","Total",43.4,34.2,79
"2018-19","Griffin-Spalding County","Moore Elementary School","Leaders","High Poverty",2,0,0
"2018-19","Griffin-Spalding County","Moore Elementary School","Teachers","High Poverty",37.9,24.9,66
"2018-19","Griffin-Spalding County","Moore Elementary School","Teachers","Total",37.9,24.9,66
"2018-19","Griffin-Spalding County","Moreland Road Elementary","Leaders","Not Applicable",2,1,50
"2018-19","Griffin-Spalding County","Moreland Road Elementary","Teachers","Total",40.8,21.8,53
"2018-19","Griffin-Spalding County","Orrs Elementary School","Leaders","High Poverty",2,1,50
"2018-19","Griffin-Spalding County","Orrs Elementary School","Teachers","Total",45.2,32.2,71
"2018-19","Griffin-Spalding County","Rehoboth Road Middle School","Leaders","Not Applicable",3,0,0
"2018-19","Griffin-Spalding County","Rehoboth Road Middle School","Teachers","Total",51.4,32.1,63
"2018-19","Griffin-Spalding County","Spalding High School","Leaders","Not Applicable",5.5,3,55
"2018-19","Griffin-Spalding County","Spalding High School","Teachers","Total",102.4,69.4,68
"2018-19","Gwinnett County","Alcova Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Gwinnett County","Alcova Elementary School","Teachers","Total",169,113,67
"2018-19","Gwinnett County","Alford Elementary","Leaders","Not Applicable",1.5,1,67
"2018-19","Gwinnett County","Alford Elementary","Teachers","Total",133,109,82
"2018-19","Gwinnett County","Anderson-Livsey Elementary School","Leaders","Not Applicable",2,1,50
"2018-19","Gwinnett County","Anderson-Livsey Elementary School","Teachers","Total",130,107,82
"2018-19","Gwinnett County","Annistown Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Gwinnett County","Annistown Elementary School","Teachers","Total",86,63,73
"2018-19","Gwinnett County","Arcado Elementary School","Leaders","Not Applicable",1.7,0.5,29
"2018-19","Gwinnett County","Arcado Elementary School","Teachers","Total",123,85,69
"2018-19","Gwinnett County","Archer High School","Leaders","Not Applicable",5,2,40
"2018-19","Gwinnett County","Archer High School","Teachers","Low Poverty",264,176.5,67
"2018-19","Gwinnett County","Archer High School","Teachers","Total",264,176.5,67
"2018-19","Gwinnett County","Baggett Elementary School","Leaders","Not Applicable",2.5,0.5,20
"2018-19","Gwinnett County","Baggett Elementary School","Teachers","Total",161,116,72
"2018-19","Gwinnett County","Baldwin Elementary","Leaders","High Poverty",2.5,2,80
"2018-19","Gwinnett County","Baldwin Elementary","Teachers","Total",170.5,170.5,100
"2018-19","Gwinnett County","Bay Creek Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Bay Creek Middle School","Teachers","Total",113.1,82.5,73
"2018-19","Gwinnett County","Beaver Ridge Elementary School","Leaders","High Poverty",2.5,0.5,20
"2018-19","Gwinnett County","Beaver Ridge Elementary School","Teachers","Total",181,142,78
"2018-19","Gwinnett County","Benefield Elementary School","Leaders","Not Applicable",2.5,1,40
"2018-19","Gwinnett County","Benefield Elementary School","Teachers","Total",167,119,71
"2018-19","Gwinnett County","Berkeley Lake Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Berkeley Lake Elementary School","Teachers","Total",121.5,84,69
"2018-19","Gwinnett County","Berkmar High School","Leaders","Not Applicable",6.2,2.5,40
"2018-19","Gwinnett County","Berkmar High School","Teachers","Total",302.5,186.5,62
"2018-19","Gwinnett County","Berkmar Middle School","Leaders","High Poverty",2.5,0.5,20
"2018-19","Gwinnett County","Berkmar Middle School","Teachers","Total",163,129,79
"2018-19","Gwinnett County","Bethesda Elementary School","Leaders","Not Applicable",2.7,0.5,18
"2018-19","Gwinnett County","Bethesda Elementary School","Teachers","Total",177.5,145.5,82
"2018-19","Gwinnett County","Britt Elementary School","Leaders","Not Applicable",1.5,1,67
"2018-19","Gwinnett County","Britt Elementary School","Teachers","Total",120,99,83
"2018-19","Gwinnett County","Brookwood Elementary School","Leaders","Low Poverty",2,0,0
"2018-19","Gwinnett County","Brookwood Elementary School","Teachers","Low Poverty",149.5,95,64
"2018-19","Gwinnett County","Brookwood Elementary School","Teachers","Total",149.5,95,64
"2018-19","Gwinnett County","Brookwood High School","Leaders","Low Poverty",5.4,0,0
"2018-19","Gwinnett County","Brookwood High School","Teachers","Low Poverty",338,219,65
"2018-19","Gwinnett County","Brookwood High School","Teachers","Total",338,219,65
"2018-19","Gwinnett County","Burnette Elementary School","Leaders","Low Poverty",1.5,0.5,33
"2018-19","Gwinnett County","Burnette Elementary School","Teachers","Low Poverty",89.5,58.5,65
"2018-19","Gwinnett County","Burnette Elementary School","Teachers","Total",89.5,58.5,65
"2018-19","Gwinnett County","Camp Creek Elementary School","Leaders","Low Poverty",1.7,0,0
"2018-19","Gwinnett County","Camp Creek Elementary School","Teachers","Low Poverty",152,100,66
"2018-19","Gwinnett County","Camp Creek Elementary School","Teachers","Total",152,100,66
"2018-19","Gwinnett County","Cedar Hill Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Gwinnett County","Cedar Hill Elementary School","Teachers","Total",173,137,79
"2018-19","Gwinnett County","Centerville Elementary School","Leaders","Not Applicable",2,1.5,75
"2018-19","Gwinnett County","Centerville Elementary School","Teachers","Total",123,98,80
"2018-19","Gwinnett County","Central Gwinnett High School","Leaders","Not Applicable",5,3,60
"2018-19","Gwinnett County","Central Gwinnett High School","Teachers","Total",369,306.5,83
"2018-19","Gwinnett County","Chattahoochee Elementary School","Leaders","Not Applicable",2,0.5,25
"2018-19","Gwinnett County","Chattahoochee Elementary School","Teachers","Total",187.5,134,71
"2018-19","Gwinnett County","Chesney Elementary School","Leaders","Not Applicable",2.5,0,0
"2018-19","Gwinnett County","Chesney Elementary School","Teachers","Total",179.3,136.8,76
"2018-19","Gwinnett County","Coleman Middle School","Leaders","Not Applicable",1.5,0.5,33
"2018-19","Gwinnett County","Coleman Middle School","Teachers","Low Poverty",106,106,100
"2018-19","Gwinnett County","Coleman Middle School","Teachers","Total",106,106,100
"2018-19","Gwinnett County","Collins Hill High School","Leaders","Not Applicable",5,1,20
"2018-19","Gwinnett County","Collins Hill High School","Teachers","Low Poverty",311,226,73
"2018-19","Gwinnett County","Collins Hill High School","Teachers","Total",311,226,73
"2018-19","Gwinnett County","Cooper Elementary School","Leaders","Not Applicable",1.7,0.7,43
"2018-19","Gwinnett County","Cooper Elementary School","Teachers","Low Poverty",172.5,123.5,72
"2018-19","Gwinnett County","Cooper Elementary School","Teachers","Total",172.5,123.5,72
"2018-19","Gwinnett County","Corley Elementary School","Leaders","High Poverty",2.7,0.5,18
"2018-19","Gwinnett County","Corley Elementary School","Teachers","Total",181,146,81
"2018-19","Gwinnett County","Couch Middle School","Leaders","Not Applicable",2,0.5,25
"2018-19","Gwinnett County","Couch Middle School","Teachers","Low Poverty",104,75.5,73
"2018-19","Gwinnett County","Couch Middle School","Teachers","Total",104,75.5,73
"2018-19","Gwinnett County","Craig Elementary School","Leaders","Low Poverty",1.7,0.5,29
"2018-19","Gwinnett County","Craig Elementary School","Teachers","Low Poverty",133,85.5,64
"2018-19","Gwinnett County","Craig Elementary School","Teachers","Total",133,85.5,64
"2018-19","Gwinnett County","Creekland Middle School","Leaders","Not Applicable",3,1,33
"2018-19","Gwinnett County","Creekland Middle School","Teachers","Total",202,140,69
"2018-19","Gwinnett County","Crews Middle School","Leaders","Low Poverty",2.2,1,45
"2018-19","Gwinnett County","Crews Middle School","Teachers","Low Poverty",139.5,93.5,67
"2018-19","Gwinnett County","Crews Middle School","Teachers","Total",139.5,93.5,67
"2018-19","Gwinnett County","Dacula Elementary School","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Dacula Elementary School","Teachers","Total",144,101,70
"2018-19","Gwinnett County","Dacula High School","Leaders","Not Applicable",3.5,0.5,14
"2018-19","Gwinnett County","Dacula High School","Teachers","Low Poverty",267,206.5,77
"2018-19","Gwinnett County","Dacula High School","Teachers","Total",267,206.5,77
"2018-19","Gwinnett County","Dacula Middle School","Leaders","Not Applicable",2.5,1,40
"2018-19","Gwinnett County","Dacula Middle School","Teachers","Total",164.8,120.8,73
"2018-19","Gwinnett County","Discovery High School","Leaders","Not Applicable",3.7,2.3,60
"2018-19","Gwinnett County","Discovery High School","Teachers","Total",384.5,345.5,90
"2018-19","Gwinnett County","Duluth High School","Leaders","Not Applicable",5,2,40
"2018-19","Gwinnett County","Duluth High School","Teachers","Total",306.5,219.5,72
"2018-19","Gwinnett County","Duluth Middle School","Leaders","Not Applicable",3.2,1.3,38
"2018-19","Gwinnett County","Duluth Middle School","Teachers","Total",124,88,71
"2018-19","Gwinnett County","Duncan Creek Elementary","Leaders","Low Poverty",2,0.5,25
"2018-19","Gwinnett County","Duncan Creek Elementary","Teachers","Low Poverty",129,74.5,58
"2018-19","Gwinnett County","Duncan Creek Elementary","Teachers","Total",129,74.5,58
"2018-19","Gwinnett County","Dyer Elementary School","Leaders","Not Applicable",1.5,0,0
"2018-19","Gwinnett County","Dyer Elementary School","Teachers","Low Poverty",128,98,77
"2018-19","Gwinnett County","Dyer Elementary School","Teachers","Total",128,98,77
"2018-19","Gwinnett County","Ferguson Elementary School","Leaders","Not Applicable",1.5,0,0
"2018-19","Gwinnett County","Ferguson Elementary School","Teachers","Total",168.7,140,83
"2018-19","Gwinnett County","Five Forks Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Five Forks Middle School","Teachers","Low Poverty",128,85,66
"2018-19","Gwinnett County","Five Forks Middle School","Teachers","Total",128,85,66
"2018-19","Gwinnett County","Fort Daniel Elementary School","Leaders","Low Poverty",1.5,1,67
"2018-19","Gwinnett County","Fort Daniel Elementary School","Teachers","Low Poverty",81.7,45,55
"2018-19","Gwinnett County","Fort Daniel Elementary School","Teachers","Total",81.7,45,55
"2018-19","Gwinnett County","Freeman's Mill Elementary School","Leaders","Low Poverty",1.5,0,0
"2018-19","Gwinnett County","Freeman's Mill Elementary School","Teachers","Low Poverty",122.5,76,62
"2018-19","Gwinnett County","Freeman's Mill Elementary School","Teachers","Total",122.5,76,62
"2018-19","Gwinnett County","Grace Snell Middle School","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Grace Snell Middle School","Teachers","Total",148,119,80
"2018-19","Gwinnett County","Graves Elementary School","Leaders","High Poverty",2,0.5,25
"2018-19","Gwinnett County","Graves Elementary School","Teachers","Total",168,125,74
"2018-19","Gwinnett County","Grayson Elementary School","Leaders","Not Applicable",1.5,0,0
"2018-19","Gwinnett County","Grayson Elementary School","Teachers","Low Poverty",146.5,105,72
"2018-19","Gwinnett County","Grayson Elementary School","Teachers","Total",146.5,105,72
"2018-19","Gwinnett County","Grayson High School","Leaders","Not Applicable",5.5,1,18
"2018-19","Gwinnett County","Grayson High School","Teachers","Low Poverty",382,286,75
"2018-19","Gwinnett County","Grayson High School","Teachers","Total",382,286,75
"2018-19","Gwinnett County","Gwin Oaks Elementary School","Leaders","Low Poverty",1.5,0.5,33
"2018-19","Gwinnett County","Gwin Oaks Elementary School","Teachers","Low Poverty",121,76,63
"2018-19","Gwinnett County","Gwin Oaks Elementary School","Teachers","Total",121,76,63
"2018-19","Gwinnett County","Gwinnett County- All Schools","Leaders","High Poverty",47.2,15.5,33
"2018-19","Gwinnett County","Gwinnett County- All Schools","Leaders","Low Poverty",72.1,16,22
"2018-19","Gwinnett County","Gwinnett County- All Schools","Leaders","Total",343.5,100.2,29
"2018-19","Gwinnett County","Gwinnett County- All Schools","Teachers","Low Poverty",13942.7,4164.4,30
"2018-19","Gwinnett County","Gwinnett County- All Schools","Teachers","Total",22532.6,7654.8,34
"2018-19","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Leaders","Not Applicable",2,1,50
"2018-19","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Teachers","Total",164,145,88
"2018-19","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Leaders","Not Applicable",2,0,0
"2018-19","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Teachers","Total",204.5,186.5,91
"2018-19","Gwinnett County","Gwinnett Online Campus","Leaders","Low Poverty",3,1,33
"2018-19","Gwinnett County","Gwinnett Online Campus","Teachers","Low Poverty",190.5,170.5,90
"2018-19","Gwinnett County","Gwinnett Online Campus","Teachers","Total",190.5,170.5,90
"2018-19","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Leaders","Low Poverty",2,0.5,25
"2018-19","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Low Poverty",108,68,63
"2018-19","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Total",108,68,63
"2018-19","Gwinnett County","Harbins Elementary School","Leaders","Not Applicable",2.2,0.2,11
"2018-19","Gwinnett County","Harbins Elementary School","Teachers","Low Poverty",143.8,102,71
"2018-19","Gwinnett County","Harbins Elementary School","Teachers","Total",143.8,102,71
"2018-19","Gwinnett County","Harmony Elementary School","Leaders","Low Poverty",1.5,0.5,33
"2018-19","Gwinnett County","Harmony Elementary School","Teachers","Low Poverty",95,73,77
"2018-19","Gwinnett County","Harmony Elementary School","Teachers","Total",95,73,77
"2018-19","Gwinnett County","Harris Elementary School","Leaders","Not Applicable",1.5,0,0
"2018-19","Gwinnett County","Harris Elementary School","Teachers","Total",116,74,64
"2018-19","Gwinnett County","Head Elementary School","Leaders","Low Poverty",1.5,0.5,33
"2018-19","Gwinnett County","Head Elementary School","Teachers","Low Poverty",105,90,86
"2018-19","Gwinnett County","Head Elementary School","Teachers","Total",105,90,86
"2018-19","Gwinnett County","Hopkins Elementary School","Leaders","High Poverty",3,0.5,17
"2018-19","Gwinnett County","Hopkins Elementary School","Teachers","Total",163.5,125,76
"2018-19","Gwinnett County","Hull Middle School","Leaders","Low Poverty",2.5,0,0
"2018-19","Gwinnett County","Hull Middle School","Teachers","Low Poverty",111.5,61,55
"2018-19","Gwinnett County","Hull Middle School","Teachers","Total",111.5,61,55
