"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2019-20","Harris County","Mulberry Creek Elementary School","Teachers","Total",32.6,7,22
"2019-20","Harris County","New Mountain Hill Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Harris County","New Mountain Hill Elementary School","Teachers","Low Poverty",31,8.5,27
"2019-20","Harris County","New Mountain Hill Elementary School","Teachers","Total",31,8.5,27
"2019-20","Harris County","Park Elementary School","Leaders","Not Applicable",3,2,67
"2019-20","Harris County","Park Elementary School","Teachers","Total",38.5,11,29
"2019-20","Harris County","Pine Ridge Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Harris County","Pine Ridge Elementary School","Teachers","Low Poverty",33.5,8.4,25
"2019-20","Harris County","Pine Ridge Elementary School","Teachers","Total",33.5,8.4,25
"2019-20","Hart County","Hart County High School","Leaders","Not Applicable",3,1,33
"2019-20","Hart County","Hart County High School","Teachers","Total",62.7,25,40
"2019-20","Hart County","Hart County Middle School","Leaders","Not Applicable",3,3,100
"2019-20","Hart County","Hart County Middle School","Teachers","Total",55.1,26.5,48
"2019-20","Hart County","Hart County- All Schools","Leaders","Total",12,7,58
"2019-20","Hart County","Hart County- All Schools","Teachers","Total",232.1,79.3,34
"2019-20","Hart County","Hartwell Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hart County","Hartwell Elementary School","Teachers","Total",35.3,13.5,38
"2019-20","Hart County","North Hart Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hart County","North Hart Elementary School","Teachers","Total",41,13,32
"2019-20","Hart County","South Hart Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Hart County","South Hart Elementary School","Teachers","Total",38,15,39
"2019-20","Heard County","Centralhatchee Elementary School","Leaders","Not Applicable",1,0,0
"2019-20","Heard County","Centralhatchee Elementary School","Teachers","Total",16.2,7,43
"2019-20","Heard County","Ephesus Elementary School","Leaders","Not Applicable",1,0,0
"2019-20","Heard County","Ephesus Elementary School","Teachers","Total",12.2,6,49
"2019-20","Heard County","Heard County High School","Leaders","Not Applicable",3,1,33
"2019-20","Heard County","Heard County High School","Teachers","Total",40,18,45
"2019-20","Heard County","Heard County Middle School","Leaders","Not Applicable",1.5,0,0
"2019-20","Heard County","Heard County Middle School","Teachers","Total",28,11,39
"2019-20","Heard County","Heard County- All Schools","Leaders","Total",9.5,1,11
"2019-20","Heard County","Heard County- All Schools","Teachers","Total",141,39,28
"2019-20","Heard County","Heard Elementary School","Leaders","Not Applicable",3,0,0
"2019-20","Heard County","Heard Elementary School","Teachers","Total",44.6,5,11
"2019-20","Henry County","Austin Road Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Austin Road Elementary School","Teachers","Total",25,12,48
"2019-20","Henry County","Austin Road Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","Austin Road Middle School","Teachers","Total",35,22,63
"2019-20","Henry County","Bethlehem Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Henry County","Bethlehem Elementary School","Teachers","Low Poverty",31,11,35
"2019-20","Henry County","Bethlehem Elementary School","Teachers","Total",31,11,35
"2019-20","Henry County","Cotton Indian Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Cotton Indian Elementary School","Teachers","Total",40,23,58
"2019-20","Henry County","Dutchtown Elementary School","Leaders","Low Poverty",3,2,67
"2019-20","Henry County","Dutchtown Elementary School","Teachers","Low Poverty",46.6,21.6,46
"2019-20","Henry County","Dutchtown Elementary School","Teachers","Total",46.6,21.6,46
"2019-20","Henry County","Dutchtown High","Leaders","Low Poverty",5,3,60
"2019-20","Henry County","Dutchtown High","Teachers","Low Poverty",83.9,43.1,51
"2019-20","Henry County","Dutchtown High","Teachers","Total",83.9,43.1,51
"2019-20","Henry County","Dutchtown Middle School","Leaders","Not Applicable",4,3,75
"2019-20","Henry County","Dutchtown Middle School","Teachers","Total",62,42,68
"2019-20","Henry County","EXCEL Academy","Leaders","Not Applicable",1.5,1.5,100
"2019-20","Henry County","EXCEL Academy","Teachers","Total",21.2,8.2,39
"2019-20","Henry County","Eagle's Landing High School","Leaders","Not Applicable",5,3,60
"2019-20","Henry County","Eagle's Landing High School","Teachers","Total",80.9,28.2,35
"2019-20","Henry County","Eagle's Landing Middle School","Leaders","Not Applicable",4,3,75
"2019-20","Henry County","Eagle's Landing Middle School","Teachers","Total",60.4,37,61
"2019-20","Henry County","East Lake Elementary","Leaders","Low Poverty",2,1,50
"2019-20","Henry County","East Lake Elementary","Teachers","Low Poverty",43,14,33
"2019-20","Henry County","East Lake Elementary","Teachers","Total",43,14,33
"2019-20","Henry County","Fairview Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Fairview Elementary School","Teachers","Total",32,7,22
"2019-20","Henry County","Flippen Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Flippen Elementary School","Teachers","Total",40.5,25,62
"2019-20","Henry County","Hampton Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Hampton Elementary School","Teachers","Total",28,18,64
"2019-20","Henry County","Hampton High School","Leaders","Not Applicable",4,1,25
"2019-20","Henry County","Hampton High School","Teachers","Total",62.6,29.6,47
"2019-20","Henry County","Hampton Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","Hampton Middle School","Teachers","Total",50,35,70
"2019-20","Henry County","Henry County- All Schools","Leaders","Low Poverty",57,22.5,39
"2019-20","Henry County","Henry County- All Schools","Leaders","Total",152.5,60.5,40
"2019-20","Henry County","Henry County- All Schools","Teachers","Low Poverty",1068.2,279.6,26
"2019-20","Henry County","Henry County- All Schools","Teachers","Total",2472.6,880,36
"2019-20","Henry County","Hickory Flat Elementary School","Leaders","Not Applicable",2,0.5,25
"2019-20","Henry County","Hickory Flat Elementary School","Teachers","Total",38,16,42
"2019-20","Henry County","Locust Grove Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Locust Grove Elementary School","Teachers","Total",30,17,57
"2019-20","Henry County","Locust Grove High","Leaders","Low Poverty",5,1,20
"2019-20","Henry County","Locust Grove High","Teachers","Low Poverty",80,27.3,34
"2019-20","Henry County","Locust Grove High","Teachers","Total",80,27.3,34
"2019-20","Henry County","Locust Grove Middle","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","Locust Grove Middle","Teachers","Total",54.3,22,41
"2019-20","Henry County","Luella Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Luella Elementary School","Teachers","Total",41,22,54
"2019-20","Henry County","Luella High School","Leaders","Low Poverty",4,0,0
"2019-20","Henry County","Luella High School","Teachers","Low Poverty",70.2,18.6,26
"2019-20","Henry County","Luella High School","Teachers","Total",70.2,18.6,26
"2019-20","Henry County","Luella Middle School","Leaders","Not Applicable",3,0,0
"2019-20","Henry County","Luella Middle School","Teachers","Total",46.5,26.5,57
"2019-20","Henry County","McDonough High School","Leaders","Not Applicable",4,2,50
"2019-20","Henry County","McDonough High School","Teachers","Total",59.7,26.6,44
"2019-20","Henry County","McDonough Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","McDonough Middle School","Teachers","Total",51,40,78
"2019-20","Henry County","Mount Carmel Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Mount Carmel Elementary School","Teachers","Total",38.4,13.4,35
"2019-20","Henry County","New Hope Elementary","Leaders","Low Poverty",2,1,50
"2019-20","Henry County","New Hope Elementary","Teachers","Low Poverty",47,25,53
"2019-20","Henry County","New Hope Elementary","Teachers","Total",47,25,53
"2019-20","Henry County","Oakland Elementary School","Leaders","Not Applicable",3,2,67
"2019-20","Henry County","Oakland Elementary School","Teachers","Total",42,25,60
"2019-20","Henry County","Ola Elementary School","Leaders","Low Poverty",3,1,33
"2019-20","Henry County","Ola Elementary School","Teachers","Low Poverty",57,17,30
"2019-20","Henry County","Ola Elementary School","Teachers","Total",57,17,30
"2019-20","Henry County","Ola High School","Leaders","Low Poverty",5,2,40
"2019-20","Henry County","Ola High School","Teachers","Low Poverty",89.6,17,19
"2019-20","Henry County","Ola High School","Teachers","Total",89.6,17,19
"2019-20","Henry County","Ola Middle School","Leaders","Low Poverty",4,1,25
"2019-20","Henry County","Ola Middle School","Teachers","Low Poverty",68.3,21,31
"2019-20","Henry County","Ola Middle School","Teachers","Total",68.3,21,31
"2019-20","Henry County","Pate's Creek Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Pate's Creek Elementary School","Teachers","Total",36,18,50
"2019-20","Henry County","Pleasant Grove Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Pleasant Grove Elementary School","Teachers","Total",34,26,76
"2019-20","Henry County","Red Oak Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Red Oak Elementary School","Teachers","Total",44,19,43
"2019-20","Henry County","Rock Spring Elementary","Leaders","Low Poverty",3,3,100
"2019-20","Henry County","Rock Spring Elementary","Teachers","Low Poverty",50,20,40
"2019-20","Henry County","Rock Spring Elementary","Teachers","Total",50,20,40
"2019-20","Henry County","Rocky Creek Elementary","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Rocky Creek Elementary","Teachers","Total",41,13,32
"2019-20","Henry County","Smith-Barnes Elementary School","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Smith-Barnes Elementary School","Teachers","Total",19.5,9,46
"2019-20","Henry County","Stockbridge Elementary School","Leaders","Not Applicable",2,0.5,25
"2019-20","Henry County","Stockbridge Elementary School","Teachers","Total",38,21,55
"2019-20","Henry County","Stockbridge High School","Leaders","Not Applicable",5,3,60
"2019-20","Henry County","Stockbridge High School","Teachers","Total",77.5,35,45
"2019-20","Henry County","Stockbridge Middle School","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","Stockbridge Middle School","Teachers","Total",41,27,66
"2019-20","Henry County","Timber Ridge Elementary School","Leaders","Low Poverty",2,0,0
"2019-20","Henry County","Timber Ridge Elementary School","Teachers","Low Poverty",37.5,17,45
"2019-20","Henry County","Timber Ridge Elementary School","Teachers","Total",37.5,17,45
"2019-20","Henry County","Tussahaw Elementary","Leaders","Not Applicable",3,1,33
"2019-20","Henry County","Tussahaw Elementary","Teachers","Total",50,29,58
"2019-20","Henry County","Union Grove High","Leaders","Low Poverty",5,3,60
"2019-20","Henry County","Union Grove High","Teachers","Low Poverty",83.9,30.5,36
"2019-20","Henry County","Union Grove High","Teachers","Total",83.9,30.5,36
"2019-20","Henry County","Union Grove Middle","Leaders","Low Poverty",4,1.5,38
"2019-20","Henry County","Union Grove Middle","Teachers","Low Poverty",57,31,54
"2019-20","Henry County","Union Grove Middle","Teachers","Total",57,31,54
"2019-20","Henry County","Unity Grove Elementary School","Leaders","Low Poverty",3,2,67
"2019-20","Henry County","Unity Grove Elementary School","Teachers","Low Poverty",50,15,30
"2019-20","Henry County","Unity Grove Elementary School","Teachers","Total",50,15,30
"2019-20","Henry County","Walnut Creek Elementary","Leaders","Not Applicable",2,0,0
"2019-20","Henry County","Walnut Creek Elementary","Teachers","Total",42,11,26
"2019-20","Henry County","Wesley Lakes Elementary School","Leaders","Not Applicable",3,1.5,50
"2019-20","Henry County","Wesley Lakes Elementary School","Teachers","Total",47,21,45
"2019-20","Henry County","Woodland Elementary School","Leaders","Not Applicable",2,1,50
"2019-20","Henry County","Woodland Elementary School","Teachers","Total",45,21,47
"2019-20","Henry County","Woodland High School","Leaders","Low Poverty",5,1,20
"2019-20","Henry County","Woodland High School","Teachers","Low Poverty",81.1,32,39
"2019-20","Henry County","Woodland High School","Teachers","Total",81.1,32,39
"2019-20","Henry County","Woodland Middle School","Leaders","Not Applicable",3,2,67
"2019-20","Henry County","Woodland Middle School","Teachers","Total",43.1,18,42
"2019-20","Houston County","Bonaire Elementary School","Leaders","Low Poverty",2.5,0,0
"2019-20","Houston County","Bonaire Elementary School","Teachers","Low Poverty",46,16,35
"2019-20","Houston County","Bonaire Elementary School","Teachers","Total",46,16,35
"2019-20","Houston County","Bonaire Middle School","Leaders","Low Poverty",3,0,0
"2019-20","Houston County","Bonaire Middle School","Teachers","Low Poverty",61,25,41
"2019-20","Houston County","Bonaire Middle School","Teachers","Total",61,25,41
"2019-20","Houston County","C. B. Watson Primary School","Leaders","Not Applicable",2.3,0,0
"2019-20","Houston County","C. B. Watson Primary School","Teachers","Total",39,12,31
"2019-20","Houston County","Centerville Elementary School","Leaders","Not Applicable",3,2,67
"2019-20","Houston County","Centerville Elementary School","Teachers","Total",40,6,15
"2019-20","Houston County","David A. Perdue Elementary School","Leaders","Low Poverty",3,2,67
"2019-20","Houston County","David A. Perdue Elementary School","Teachers","Low Poverty",37,16,43
"2019-20","Houston County","David A. Perdue Elementary School","Teachers","Total",37,16,43
"2019-20","Houston County","David A. Perdue Primary","Leaders","Low Poverty",2,0,0
"2019-20","Houston County","David A. Perdue Primary","Teachers","Low Poverty",43,11,26
"2019-20","Houston County","David A. Perdue Primary","Teachers","Total",43,11,26
"2019-20","Houston County","Eagle Springs Elementary","Leaders","Not Applicable",3,0,0
"2019-20","Houston County","Eagle Springs Elementary","Teachers","Total",49,22,45
"2019-20","Houston County","Feagin Mill Middle School","Leaders","Low Poverty",3,1,33
"2019-20","Houston County","Feagin Mill Middle School","Teachers","Low Poverty",58,22,38
"2019-20","Houston County","Feagin Mill Middle School","Teachers","Total",58,22,38
"2019-20","Houston County","Hilltop Elementary School","Leaders","Low Poverty",2.3,0,0
"2019-20","Houston County","Hilltop Elementary School","Teachers","Low Poverty",39,13,33
"2019-20","Houston County","Hilltop Elementary School","Teachers","Total",39,13,33
"2019-20","Houston County","Houston County High School","Leaders","Low Poverty",5.3,1.8,33
"2019-20","Houston County","Houston County High School","Teachers","Low Poverty",104,47,45
"2019-20","Houston County","Houston County High School","Teachers","Total",104,47,45
