"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","OUTOFFIELD_FTE","OUTOFFIELD_FTE_PCT"
"2018-19","Hall County","North Hall High School","Teachers","Low Poverty",105.8,8,8
"2018-19","Hall County","North Hall High School","Teachers","Total",105.8,8,8
"2018-19","Hall County","North Hall Middle School","Teachers","Low Poverty",64.7,6.6,10
"2018-19","Hall County","North Hall Middle School","Teachers","Total",64.7,6.6,10
"2018-19","Hall County","Oakwood Elementary School","Teachers","Total",41.5,1.2,3
"2018-19","Hall County","Riverbend Elementary School","Teachers","Total",33,2,6
"2018-19","Hall County","Sardis Elementary School","Teachers","Total",56,6.8,12
"2018-19","Hall County","South Hall Middle School","Teachers","Total",88.5,1,1
"2018-19","Hall County","Spout Springs Elementary School","Teachers","Low Poverty",54.5,5.2,10
"2018-19","Hall County","Spout Springs Elementary School","Teachers","Total",54.5,5.2,10
"2018-19","Hall County","Sugar Hill Elementary","Teachers","Total",55.5,2,4
"2018-19","Hall County","Tadmore Elementary School","Teachers","Total",49,6.1,12
"2018-19","Hall County","Wauka Mountain Elementary School","Teachers","Low Poverty",47.5,7.7,16
"2018-19","Hall County","Wauka Mountain Elementary School","Teachers","Total",47.5,7.7,16
"2018-19","Hall County","West Hall High School","Teachers","Total",99,6.9,7
"2018-19","Hall County","West Hall Middle School","Teachers","Total",68,0.8,1
"2018-19","Hall County","White Sulphur Elementary School","Teachers","Total",44.5,5.1,11
"2018-19","Hall County","World Language Academy","Teachers","Low Poverty",50,6.5,13
"2018-19","Hall County","World Language Academy","Teachers","Total",50,6.5,13
"2018-19","Hall County","World Language Academy Middle School","Teachers","Low Poverty",20.7,1.3,6
"2018-19","Hall County","World Language Academy Middle School","Teachers","Total",20.7,1.3,6
"2018-19","Hancock County","Hancock Central High School","Teachers","High Poverty",22.8,8.4,37
"2018-19","Hancock County","Hancock Central High School","Teachers","Total",22.8,8.4,37
"2018-19","Hancock County","Hancock Central Middle School","Teachers","High Poverty",18.2,8,44
"2018-19","Hancock County","Hancock Central Middle School","Teachers","Total",18.2,8,44
"2018-19","Hancock County","Hancock County- All Schools","Teachers","High Poverty",74,28.3,38
"2018-19","Hancock County","Hancock County- All Schools","Teachers","Total",74,28.3,38
"2018-19","Hancock County","Lewis Elementary School","Teachers","High Poverty",33,11.9,36
"2018-19","Hancock County","Lewis Elementary School","Teachers","Total",33,11.9,36
"2018-19","Haralson County","Buchanan Elementary School","Teachers","Total",29.3,2.9,10
"2018-19","Haralson County","Buchanan Primary School","Teachers","Total",39,0.7,2
"2018-19","Haralson County","Haralson County High School","Teachers","Total",69.2,7.6,11
"2018-19","Haralson County","Haralson County Middle School","Teachers","Total",59,5.4,9
"2018-19","Haralson County","Haralson County Rebel Academy","Teachers","Total",1,0.7,67
"2018-19","Haralson County","Haralson County- All Schools","Teachers","Total",273.8,21,8
"2018-19","Haralson County","Tallapoosa Primary School","Teachers","Total",44.9,0,0
"2018-19","Haralson County","West Haralson Elementary School","Teachers","Total",31.5,3.8,12
"2018-19","Harris County","Creekside School","Teachers","Low Poverty",56.2,6.7,12
"2018-19","Harris County","Creekside School","Teachers","Total",56.2,6.7,12
"2018-19","Harris County","Harris County Carver Middle School","Teachers","Low Poverty",57.3,4.4,8
"2018-19","Harris County","Harris County Carver Middle School","Teachers","Total",57.3,4.4,8
"2018-19","Harris County","Harris County High School","Teachers","Low Poverty",162.8,24.7,15
"2018-19","Harris County","Harris County High School","Teachers","Total",162.8,24.7,15
"2018-19","Harris County","Harris County- All Schools","Teachers","Low Poverty",383.7,36.8,10
"2018-19","Harris County","Harris County- All Schools","Teachers","Total",424.8,37.5,9
"2018-19","Harris County","Mulberry Creek Elementary School","Teachers","Low Poverty",34.5,0,0
"2018-19","Harris County","Mulberry Creek Elementary School","Teachers","Total",34.5,0,0
"2018-19","Harris County","New Mountain Hill Elementary School","Teachers","Low Poverty",34.2,0.2,1
"2018-19","Harris County","New Mountain Hill Elementary School","Teachers","Total",34.2,0.2,1
"2018-19","Harris County","Park Elementary School","Teachers","Total",43.3,0.9,2
"2018-19","Harris County","Pine Ridge Elementary School","Teachers","Low Poverty",36.7,0.6,2
"2018-19","Harris County","Pine Ridge Elementary School","Teachers","Total",36.7,0.6,2
"2018-19","Hart County","Hart County High School","Teachers","Total",75.3,3.7,5
"2018-19","Hart County","Hart County Middle School","Teachers","Total",61.8,3,5
"2018-19","Hart County","Hart County- All Schools","Teachers","Total",265.6,8.2,3
"2018-19","Hart County","Hartwell Elementary School","Teachers","Total",37.5,0,0
"2018-19","Hart County","North Hart Elementary School","Teachers","Total",45,1.6,3
"2018-19","Hart County","South Hart Elementary School","Teachers","Total",46,0,0
"2018-19","Heard County","Centralhatchee Elementary School","Teachers","Total",16.6,1.2,7
"2018-19","Heard County","Ephesus Elementary School","Teachers","Total",15.6,2.2,14
"2018-19","Heard County","Heard County High School","Teachers","Total",41,9.2,22
"2018-19","Heard County","Heard County Middle School","Teachers","Total",34,4.2,12
"2018-19","Heard County","Heard County- All Schools","Teachers","Total",157,25.1,16
"2018-19","Heard County","Heard Elementary School","Teachers","Total",49.8,8.3,17
"2018-19","Henry County","Austin Road Elementary School","Teachers","Total",26.5,8.1,30
"2018-19","Henry County","Austin Road Middle School","Teachers","Total",67,12.7,19
"2018-19","Henry County","Bethlehem Elementary School","Teachers","Low Poverty",32,3,9
"2018-19","Henry County","Bethlehem Elementary School","Teachers","Total",32,3,9
"2018-19","Henry County","Cotton Indian Elementary School","Teachers","Total",47,12.6,27
"2018-19","Henry County","Dutchtown Elementary School","Teachers","Low Poverty",55,7.8,14
"2018-19","Henry County","Dutchtown Elementary School","Teachers","Total",55,7.8,14
"2018-19","Henry County","Dutchtown High","Teachers","Low Poverty",247.8,50.4,20
"2018-19","Henry County","Dutchtown High","Teachers","Total",247.8,50.4,20
"2018-19","Henry County","Dutchtown Middle School","Teachers","Total",86.1,26.6,31
"2018-19","Henry County","EXCEL Academy","Teachers","Total",69,21.1,31
"2018-19","Henry County","Eagle's Landing High School","Teachers","Total",249.6,42.3,17
"2018-19","Henry County","Eagle's Landing Middle School","Teachers","Total",86.4,22.1,26
"2018-19","Henry County","East Lake Elementary","Teachers","Low Poverty",50,10.9,22
"2018-19","Henry County","East Lake Elementary","Teachers","Total",50,10.9,22
"2018-19","Henry County","Fairview Elementary School","Teachers","Total",36,2,6
"2018-19","Henry County","Flippen Elementary School","Teachers","Total",41.5,6.7,16
"2018-19","Henry County","Hampton Elementary School","Teachers","Total",31,2.2,7
"2018-19","Henry County","Hampton High School","Teachers","Total",214.5,44.1,21
"2018-19","Henry County","Hampton Middle School","Teachers","Total",74,13,18
"2018-19","Henry County","Henry County High School","Teachers","Total",191.2,41,21
"2018-19","Henry County","Henry County Middle School","Teachers","Total",70,20.6,29
"2018-19","Henry County","Henry County- All Schools","Teachers","Low Poverty",2954.6,613.7,21
"2018-19","Henry County","Henry County- All Schools","Teachers","Total",4565,876.6,19
"2018-19","Henry County","Hickory Flat Elementary School","Teachers","Total",43,6.8,16
"2018-19","Henry County","Locust Grove Elementary School","Teachers","Total",32.5,3.2,10
"2018-19","Henry County","Locust Grove High","Teachers","Low Poverty",255.7,60.8,24
"2018-19","Henry County","Locust Grove High","Teachers","Total",255.7,60.8,24
"2018-19","Henry County","Locust Grove Middle","Teachers","Total",77.1,18.3,24
"2018-19","Henry County","Luella Elementary School","Teachers","Total",48,4.8,10
"2018-19","Henry County","Luella High School","Teachers","Low Poverty",240.3,53.3,22
"2018-19","Henry County","Luella High School","Teachers","Total",240.3,53.3,22
"2018-19","Henry County","Luella Middle School","Teachers","Total",75,18.3,24
"2018-19","Henry County","Mount Carmel Elementary School","Teachers","Total",44,5.6,13
"2018-19","Henry County","New Hope Elementary","Teachers","Low Poverty",45,2.2,5
"2018-19","Henry County","New Hope Elementary","Teachers","Total",45,2.2,5
"2018-19","Henry County","Oakland Elementary School","Teachers","Total",47,4.8,10
"2018-19","Henry County","Ola Elementary School","Teachers","Low Poverty",61,2.1,4
"2018-19","Henry County","Ola Elementary School","Teachers","Total",61,2.1,4
"2018-19","Henry County","Ola High School","Teachers","Low Poverty",232.1,44.8,19
"2018-19","Henry County","Ola High School","Teachers","Total",232.1,44.8,19
"2018-19","Henry County","Ola Middle School","Teachers","Low Poverty",99.3,19,19
"2018-19","Henry County","Ola Middle School","Teachers","Total",99.3,19,19
"2018-19","Henry County","Pate's Creek Elementary School","Teachers","Total",39,5,13
"2018-19","Henry County","Pleasant Grove Elementary School","Teachers","Total",40,4,10
"2018-19","Henry County","Red Oak Elementary School","Teachers","Total",48,1.7,4
"2018-19","Henry County","Rock Spring Elementary","Teachers","Low Poverty",54,4.3,8
"2018-19","Henry County","Rock Spring Elementary","Teachers","Total",54,4.3,8
"2018-19","Henry County","Rocky Creek Elementary","Teachers","Total",44,3,7
"2018-19","Henry County","Smith-Barnes Elementary School","Teachers","Total",22,2.3,11
"2018-19","Henry County","Stockbridge Elementary School","Teachers","Total",44,2,5
"2018-19","Henry County","Stockbridge High School","Teachers","Total",229.1,54,24
"2018-19","Henry County","Stockbridge Middle School","Teachers","Total",75,16.7,22
"2018-19","Henry County","Timber Ridge Elementary School","Teachers","Low Poverty",41,1,2
"2018-19","Henry County","Timber Ridge Elementary School","Teachers","Total",41,1,2
"2018-19","Henry County","Tussahaw Elementary","Teachers","Total",58,6.5,11
"2018-19","Henry County","Union Grove High","Teachers","Low Poverty",281.4,66,23
"2018-19","Henry County","Union Grove High","Teachers","Total",281.4,66,23
"2018-19","Henry County","Union Grove Middle","Teachers","Low Poverty",87,21.4,25
"2018-19","Henry County","Union Grove Middle","Teachers","Total",87,21.4,25
"2018-19","Henry County","Unity Grove Elementary School","Teachers","Total",52,1.7,3
"2018-19","Henry County","Walnut Creek Elementary","Teachers","Total",46,3.7,8
"2018-19","Henry County","Wesley Lakes Elementary School","Teachers","Total",57,7.3,13
"2018-19","Henry County","Woodland Elementary School","Teachers","Total",53,5.9,11
"2018-19","Henry County","Woodland High School","Teachers","Low Poverty",252.8,60.9,24
"2018-19","Henry County","Woodland High School","Teachers","Total",252.8,60.9,24
"2018-19","Henry County","Woodland Middle School","Teachers","Total",67.1,18,27
"2018-19","Houston County","Bonaire Elementary School","Teachers","Low Poverty",53,2.3,4
"2018-19","Houston County","Bonaire Elementary School","Teachers","Total",53,2.3,4
"2018-19","Houston County","Bonaire Middle School","Teachers","Low Poverty",63.9,3.8,6
"2018-19","Houston County","Bonaire Middle School","Teachers","Total",63.9,3.8,6
"2018-19","Houston County","C. B. Watson Primary School","Teachers","High Poverty",43,1.7,4
"2018-19","Houston County","C. B. Watson Primary School","Teachers","Total",43,1.7,4
"2018-19","Houston County","Centerville Elementary School","Teachers","High Poverty",44,2.5,6
"2018-19","Houston County","Centerville Elementary School","Teachers","Total",44,2.5,6
"2018-19","Houston County","David A. Perdue Primary","Teachers","Low Poverty",49,0.9,2
"2018-19","Houston County","David A. Perdue Primary","Teachers","Total",49,0.9,2
"2018-19","Houston County","Eagle Springs Elementary","Teachers","Total",54,3.3,6
"2018-19","Houston County","Feagin Mill Middle School","Teachers","Low Poverty",63.9,2.5,4
"2018-19","Houston County","Feagin Mill Middle School","Teachers","Total",63.9,2.5,4
"2018-19","Houston County","Hilltop Elementary School","Teachers","Total",44,2.6,6
"2018-19","Houston County","Houston County Crossroads Center","Teachers","High Poverty",42.2,5.4,13
"2018-19","Houston County","Houston County Crossroads Center","Teachers","Total",42.2,5.4,13
"2018-19","Houston County","Houston County High School","Teachers","Low Poverty",134.9,12.6,9
"2018-19","Houston County","Houston County High School","Teachers","Total",134.9,12.6,9
"2018-19","Houston County","Houston County- All Schools","Teachers","High Poverty",810.4,88.7,11
"2018-19","Houston County","Houston County- All Schools","Teachers","Low Poverty",901.6,73.2,8
"2018-19","Houston County","Houston County- All Schools","Teachers","Total",2231.8,188.1,8
"2018-19","Houston County","Huntington Middle School","Teachers","High Poverty",67.8,11.6,17
"2018-19","Houston County","Huntington Middle School","Teachers","Total",67.8,11.6,17
"2018-19","Houston County","Kings Chapel Elementary School","Teachers","Low Poverty",36,1.3,4
"2018-19","Houston County","Kings Chapel Elementary School","Teachers","Total",36,1.3,4
"2018-19","Houston County","Lake Joy Elementary School","Teachers","Low Poverty",38,3.1,8
"2018-19","Houston County","Lake Joy Elementary School","Teachers","Total",38,3.1,8
"2018-19","Houston County","Lake Joy Primary School","Teachers","Low Poverty",50,2.8,6
"2018-19","Houston County","Lake Joy Primary School","Teachers","Total",50,2.8,6
"2018-19","Houston County","Langston Road Elementary School","Teachers","Low Poverty",50,1.4,3
"2018-19","Houston County","Langston Road Elementary School","Teachers","Total",50,1.4,3
"2018-19","Houston County","Lindsey Elementary School","Teachers","High Poverty",31,3.3,11
"2018-19","Houston County","Lindsey Elementary School","Teachers","Total",31,3.3,11
"2018-19","Houston County","Matthew Arthur Elementary School","Teachers","Low Poverty",57,5.4,9
"2018-19","Houston County","Matthew Arthur Elementary School","Teachers","Total",57,5.4,9
"2018-19","Houston County","Miller Elementary School","Teachers","High Poverty",40,4.4,11
"2018-19","Houston County","Miller Elementary School","Teachers","Total",40,4.4,11
"2018-19","Houston County","Morningside Elementary School","Teachers","High Poverty",41,3,7
"2018-19","Houston County","Morningside Elementary School","Teachers","Total",41,3,7
"2018-19","Houston County","Mossy Creek Middle School","Teachers","Low Poverty",54.8,2.5,5
"2018-19","Houston County","Mossy Creek Middle School","Teachers","Total",54.8,2.5,5
"2018-19","Houston County","Northside Elementary School","Teachers","High Poverty",45,4.9,11
"2018-19","Houston County","Northside Elementary School","Teachers","Total",45,4.9,11
"2018-19","Houston County","Northside High School","Teachers","Total",147.2,14.6,10
"2018-19","Houston County","Northside Middle School","Teachers","High Poverty",65.7,5.5,8
"2018-19","Houston County","Northside Middle School","Teachers","Total",65.7,5.5,8
"2018-19","Houston County","Parkwood Elementary School","Teachers","High Poverty",49,6.6,13
"2018-19","Houston County","Parkwood Elementary School","Teachers","Total",49,6.6,13
"2018-19","Houston County","Pearl Stephens Elementary School","Teachers","High Poverty",35,5.6,16
"2018-19","Houston County","Pearl Stephens Elementary School","Teachers","Total",35,5.6,16
"2018-19","Houston County","Perdue Elementary School","Teachers","Low Poverty",39,0,0
"2018-19","Houston County","Perdue Elementary School","Teachers","Total",39,0,0
"2018-19","Houston County","Perry High School","Teachers","Total",103.4,8.9,9
"2018-19","Houston County","Perry Middle School","Teachers","Total",61,2,3
