"LONG_SCHOOL_YEAR","SCHOOL_DSTRCT_NM","INSTN_NAME","LABEL_LVL_3_DESC","LABEL_LVL_2_DESC","FTE","INEXPERIENCED_FTE","INEXPERIENCED_FTE_PCT"
"2020-21","Gwinnett County","Gwin Oaks Elementary School","Teachers","Low Poverty","63","12","19"
"2020-21","Gwinnett County","Gwin Oaks Elementary School","Teachers","Total","63","12","19"
"2020-21","Gwinnett County","Gwinnett County- All Schools","Leaders","Low Poverty","267.7","58.5","22"
"2020-21","Gwinnett County","Gwinnett County- All Schools","Leaders","Total","706.7","183.2","26"
"2020-21","Gwinnett County","Gwinnett County- All Schools","Teachers","Low Poverty","4846.8","1123","23"
"2020-21","Gwinnett County","Gwinnett County- All Schools","Teachers","Total","10763.5","3354","31"
"2020-21","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Leaders","Not Applicable","TFS","TFS","40"
"2020-21","Gwinnett County","Gwinnett InterVention Education (GIVE) Center East","Teachers","Total","34","12","35"
"2020-21","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Leaders","Not Applicable","TFS","TFS","40"
"2020-21","Gwinnett County","Gwinnett Intervention Education Center (GIVE) West","Teachers","Total","32","12","38"
"2020-21","Gwinnett County","Gwinnett Online Campus","Leaders","Low Poverty","TFS","TFS","40"
"2020-21","Gwinnett County","Gwinnett Online Campus","Teachers","Low Poverty","50","23","46"
"2020-21","Gwinnett County","Gwinnett Online Campus","Teachers","Total","50","23","46"
"2020-21","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Leaders","Low Poverty","TFS","TFS","25"
"2020-21","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Low Poverty","71.1","24.4","34"
"2020-21","Gwinnett County","Gwinnett School of Mathematics, Science and Technology","Teachers","Total","71.1","24.4","34"
"2020-21","Gwinnett County","Harbins Elementary School","Leaders","Low Poverty","TFS","TFS","45"
"2020-21","Gwinnett County","Harbins Elementary School","Teachers","Low Poverty","80.3","32","40"
"2020-21","Gwinnett County","Harbins Elementary School","Teachers","Total","80.3","32","40"
"2020-21","Gwinnett County","Harmony Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Gwinnett County","Harmony Elementary School","Teachers","Low Poverty","37","17","46"
"2020-21","Gwinnett County","Harmony Elementary School","Teachers","Total","37","17","46"
"2020-21","Gwinnett County","Harris Elementary School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Gwinnett County","Harris Elementary School","Teachers","Total","56.5","16.5","29"
"2020-21","Gwinnett County","Head Elementary School","Leaders","Low Poverty","TFS","TFS","33"
"2020-21","Gwinnett County","Head Elementary School","Teachers","Low Poverty","40.3","25.8","64"
"2020-21","Gwinnett County","Head Elementary School","Teachers","Total","40.3","25.8","64"
"2020-21","Gwinnett County","Hopkins Elementary School","Leaders","Not Applicable","TFS","TFS","24"
"2020-21","Gwinnett County","Hopkins Elementary School","Teachers","Total","77.5","32","41"
"2020-21","Gwinnett County","Hull Middle School","Leaders","Low Poverty","TFS","TFS","40"
"2020-21","Gwinnett County","Hull Middle School","Teachers","Low Poverty","81","23","28"
"2020-21","Gwinnett County","Hull Middle School","Teachers","Total","81","23","28"
"2020-21","Gwinnett County","International Transition Center","Leaders","Not Applicable","TFS","TFS","60"
"2020-21","Gwinnett County","International Transition Center","Teachers","Total","31.5","23.5","75"
"2020-21","Gwinnett County","Ivy Creek Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Gwinnett County","Ivy Creek Elementary School","Teachers","Low Poverty","75","28.5","38"
"2020-21","Gwinnett County","Ivy Creek Elementary School","Teachers","Total","75","28.5","38"
"2020-21","Gwinnett County","Jackson Elementary School","Leaders","Not Applicable","TFS","TFS","20"
"2020-21","Gwinnett County","Jackson Elementary School","Teachers","Total","92.5","30","32"
"2020-21","Gwinnett County","Jenkins Elementary School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Jenkins Elementary School","Teachers","Total","51.5","18.5","36"
"2020-21","Gwinnett County","Jones Middle School","Leaders","Low Poverty","TFS","TFS","25"
"2020-21","Gwinnett County","Jones Middle School","Teachers","Low Poverty","59","26","44"
"2020-21","Gwinnett County","Jones Middle School","Teachers","Total","59","26","44"
"2020-21","Gwinnett County","Jordan Middle School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Jordan Middle School","Teachers","Total","61","34","56"
"2020-21","Gwinnett County","Kanoheda Elementary School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Kanoheda Elementary School","Teachers","Total","69.5","26.5","38"
"2020-21","Gwinnett County","Knight Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","Knight Elementary School","Teachers","Total","60.4","18","30"
"2020-21","Gwinnett County","Lanier High School","Leaders","Low Poverty","TFS","TFS","13"
"2020-21","Gwinnett County","Lanier High School","Teachers","Low Poverty","109.3","50.1","46"
"2020-21","Gwinnett County","Lanier High School","Teachers","Total","109.3","50.1","46"
"2020-21","Gwinnett County","Lanier Middle School","Leaders","Not Applicable","TFS","TFS","20"
"2020-21","Gwinnett County","Lanier Middle School","Teachers","Total","80.5","26.5","33"
"2020-21","Gwinnett County","Lawrenceville Elementary School","Leaders","Not Applicable","TFS","TFS","71"
"2020-21","Gwinnett County","Lawrenceville Elementary School","Teachers","Total","46","24","52"
"2020-21","Gwinnett County","Level Creek Elementary School","Leaders","Low Poverty","TFS","TFS","25"
"2020-21","Gwinnett County","Level Creek Elementary School","Teachers","Low Poverty","61","19.5","32"
"2020-21","Gwinnett County","Level Creek Elementary School","Teachers","Total","61","19.5","32"
"2020-21","Gwinnett County","Lilburn Elementary School","Leaders","Not Applicable","TFS","TFS","36"
"2020-21","Gwinnett County","Lilburn Elementary School","Teachers","Total","93","34","37"
"2020-21","Gwinnett County","Lilburn Middle School","Leaders","Not Applicable","TFS","TFS","22"
"2020-21","Gwinnett County","Lilburn Middle School","Teachers","Total","118","64","54"
"2020-21","Gwinnett County","Lovin Elementary School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Gwinnett County","Lovin Elementary School","Teachers","Total","64.4","28","44"
"2020-21","Gwinnett County","Magill Elementary School","Leaders","Not Applicable","TFS","TFS","40"
"2020-21","Gwinnett County","Magill Elementary School","Teachers","Total","74","32","43"
"2020-21","Gwinnett County","Mason Elementary School","Leaders","Low Poverty","TFS","TFS","43"
"2020-21","Gwinnett County","Mason Elementary School","Teachers","Low Poverty","62","31.5","51"
"2020-21","Gwinnett County","Mason Elementary School","Teachers","Total","62","31.5","51"
"2020-21","Gwinnett County","McClure Health Science High School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","McClure Health Science High School","Teachers","Total","46.1","46.1","98"
"2020-21","Gwinnett County","McConnell Middle School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","McConnell Middle School","Teachers","Total","124","66","53"
"2020-21","Gwinnett County","McKendree Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","McKendree Elementary School","Teachers","Total","71.5","35","49"
"2020-21","Gwinnett County","Meadowcreek Elementary School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Meadowcreek Elementary School","Teachers","Total","63","41","65"
"2020-21","Gwinnett County","Meadowcreek High School","Leaders","Not Applicable","TFS","TFS","22"
"2020-21","Gwinnett County","Meadowcreek High School","Teachers","Total","148.7","72.6","49"
"2020-21","Gwinnett County","Mill Creek High School","Leaders","Low Poverty","10.5","TFS","24"
"2020-21","Gwinnett County","Mill Creek High School","Teachers","Low Poverty","188.3","50","27"
"2020-21","Gwinnett County","Mill Creek High School","Teachers","Total","188.3","50","27"
"2020-21","Gwinnett County","Minor Elementary School","Leaders","Not Applicable","TFS","TFS","56"
"2020-21","Gwinnett County","Minor Elementary School","Teachers","Total","65.5","23","35"
"2020-21","Gwinnett County","Moore Middle School","Leaders","Not Applicable","TFS","TFS","40"
"2020-21","Gwinnett County","Moore Middle School","Teachers","Total","61.5","34","55"
"2020-21","Gwinnett County","Mountain Park Elementary School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Gwinnett County","Mountain Park Elementary School","Teachers","Total","38","14","37"
"2020-21","Gwinnett County","Mountain View High School","Leaders","Low Poverty","10","TFS","20"
"2020-21","Gwinnett County","Mountain View High School","Teachers","Low Poverty","132.7","54.2","41"
"2020-21","Gwinnett County","Mountain View High School","Teachers","Total","132.7","54.2","41"
"2020-21","Gwinnett County","Mulberry Elementary School","Leaders","Low Poverty","TFS","TFS","38"
"2020-21","Gwinnett County","Mulberry Elementary School","Teachers","Low Poverty","52.6","22","42"
"2020-21","Gwinnett County","Mulberry Elementary School","Teachers","Total","52.6","22","42"
"2020-21","Gwinnett County","Nesbit Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","Nesbit Elementary School","Teachers","Total","83","33","40"
"2020-21","Gwinnett County","New Life Academy of Excellence","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Gwinnett County","New Life Academy of Excellence","Teachers","Low Poverty","29","16","55"
"2020-21","Gwinnett County","New Life Academy of Excellence","Teachers","Total","29","16","55"
"2020-21","Gwinnett County","Norcross Elementary School","Leaders","Not Applicable","TFS","TFS","60"
"2020-21","Gwinnett County","Norcross Elementary School","Teachers","Total","56","23","41"
"2020-21","Gwinnett County","Norcross High School","Leaders","Not Applicable","11","TFS","36"
"2020-21","Gwinnett County","Norcross High School","Teachers","Total","159.1","42","26"
"2020-21","Gwinnett County","North Gwinnett High School","Leaders","Low Poverty","11","TFS","18"
"2020-21","Gwinnett County","North Gwinnett High School","Teachers","Low Poverty","156.1","49.1","31"
"2020-21","Gwinnett County","North Gwinnett High School","Teachers","Total","156.1","49.1","31"
"2020-21","Gwinnett County","North Gwinnett Middle School","Leaders","Low Poverty","TFS","TFS","14"
"2020-21","Gwinnett County","North Gwinnett Middle School","Teachers","Low Poverty","124","27","22"
"2020-21","Gwinnett County","North Gwinnett Middle School","Teachers","Total","124","27","22"
"2020-21","Gwinnett County","North Metro Academy of Performing Arts","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Gwinnett County","North Metro Academy of Performing Arts","Teachers","Total","13","TFS","69"
"2020-21","Gwinnett County","Northbrook Middle School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Northbrook Middle School","Teachers","Total","54","13","24"
"2020-21","Gwinnett County","Norton Elementary School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Gwinnett County","Norton Elementary School","Teachers","Total","63.2","34","54"
"2020-21","Gwinnett County","Oakland Meadow School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","Oakland Meadow School","Teachers","Total","17.8","TFS","39"
"2020-21","Gwinnett County","Osborne Middle School","Leaders","Low Poverty","TFS","TFS","40"
"2020-21","Gwinnett County","Osborne Middle School","Teachers","Low Poverty","103.5","28","27"
"2020-21","Gwinnett County","Osborne Middle School","Teachers","Total","103.5","28","27"
"2020-21","Gwinnett County","Parkview High School","Leaders","Low Poverty","11","TFS","TFS"
"2020-21","Gwinnett County","Parkview High School","Teachers","Low Poverty","164.5","44.6","27"
"2020-21","Gwinnett County","Parkview High School","Teachers","Total","164.5","44.6","27"
"2020-21","Gwinnett County","Parsons Elementary School","Leaders","Low Poverty","TFS","TFS","33"
"2020-21","Gwinnett County","Parsons Elementary School","Teachers","Low Poverty","51","26","51"
"2020-21","Gwinnett County","Parsons Elementary School","Teachers","Total","51","26","51"
"2020-21","Gwinnett County","Partee Elementary School","Leaders","Not Applicable","TFS","TFS","57"
"2020-21","Gwinnett County","Partee Elementary School","Teachers","Total","53.2","23.5","44"
"2020-21","Gwinnett County","Patrick Elementary School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Gwinnett County","Patrick Elementary School","Teachers","Low Poverty","50","16","32"
"2020-21","Gwinnett County","Patrick Elementary School","Teachers","Total","50","16","32"
"2020-21","Gwinnett County","Paul Duke STEM High School","Leaders","Not Applicable","TFS","TFS","33"
"2020-21","Gwinnett County","Paul Duke STEM High School","Teachers","Total","58.3","58.3","98"
"2020-21","Gwinnett County","Peachtree Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","Peachtree Elementary School","Teachers","Total","53.5","20.5","38"
"2020-21","Gwinnett County","Peachtree Ridge High School","Leaders","Low Poverty","TFS","TFS","37"
"2020-21","Gwinnett County","Peachtree Ridge High School","Teachers","Low Poverty","164.8","47.1","29"
"2020-21","Gwinnett County","Peachtree Ridge High School","Teachers","Total","164.8","47.1","29"
"2020-21","Gwinnett County","Pharr Elementary School","Leaders","Not Applicable","TFS","TFS","TFS"
"2020-21","Gwinnett County","Pharr Elementary School","Teachers","Total","51.6","23","45"
"2020-21","Gwinnett County","Phoenix High School","Leaders","Low Poverty","TFS","TFS","TFS"
"2020-21","Gwinnett County","Phoenix High School","Teachers","Low Poverty","32.5","TFS","28"
"2020-21","Gwinnett County","Phoenix High School","Teachers","Total","32.5","TFS","28"
"2020-21","Gwinnett County","Pinckneyville Middle School","Leaders","Not Applicable","TFS","TFS","50"
"2020-21","Gwinnett County","Pinckneyville Middle School","Teachers","Total","78","50","64"
"2020-21","Gwinnett County","Puckett's Mill Elementary School","Leaders","Low Poverty","TFS","TFS","33"
"2020-21","Gwinnett County","Puckett's Mill Elementary School","Teachers","Low Poverty","46","TFS","11"
"2020-21","Gwinnett County","Puckett's Mill Elementary School","Teachers","Total","46","TFS","11"
"2020-21","Gwinnett County","Radloff Middle School","Leaders","Not Applicable","TFS","TFS","67"
"2020-21","Gwinnett County","Radloff Middle School","Teachers","Total","101.6","82","81"
"2020-21","Gwinnett County","Richards Middle School","Leaders","Not Applicable","TFS","TFS","25"
"2020-21","Gwinnett County","Richards Middle School","Teachers","Total","122","60","49"
